,BuyerId,SellerId,Weights
1997,bi1rk.wam,beure.wam,2
1998,qzwr.wam,a1hri.wam,2
1999,yzb14.wam,hebra.wam,2
2000,wkabg.wam,oh5b.wam,2
2001,dvhbk.wam,fbh.2.wam,2
2002,dvhbk.wam,luqb2.wam,2
2003,dvhbk.wam,dnkqw.wam,2
2004,dvhbk.wam,1jjrc.wam,2
2005,dvhbk.wam,urzau.wam,2
2006,dvhbk.wam,ytrqy.wam,2
2007,dvhbk.wam,dd5bq.wam,2
2008,dvhbk.wam,gcobs.wam,2
2009,misr4.wam,oenbi.wam,2
2010,misr4.wam,2z5ri.wam,2
2011,misr4.wam,apsr2.wam,2
2012,r5kpq.wam,5mjbo.wam,2
2013,25ar4.wam,oybre.wam,2
2014,25ar4.wam,ttnpy.wam,2
2015,htnrc.wam,hful4.wam,2
2016,34aaw.wam,kpdrs.wam,2
2017,iveaw.wam,hqtbo.wam,2
2018,yzdau.wam,pp1b.wam,2
2019,5ri4a.wam,4ogaw.wam,2
2020,5ri4a.wam,asqqw.wam,2
2021,5ri4a.wam,yyzb.wam,2
2022,xzfb2.wam,hqtbo.wam,2
2023,2csra.wam,atqre.wam,2
2024,decqy.wam,d3cqu.wam,2
2025,decqy.wam,1tdba.wam,2
2026,byxr4.wam,j3fbo.wam,2
2027,byxr4.wam,wvvb.wam,2
2028,o.zay.wam,iy1bi.wam,2
2029,tesb4.wam,gxkbq.wam,2
2030,fyqam.waa,mf5ba.wam,2
2031,h5rb4.wam,kxrqy.wam,2
2032,ejsra.wam,yl.aw.wam,2
2033,vufr.wam,ujbb.wam,2
2034,5w1b2.wam,d4jrk.wam,2
2035,whaqy.wam,i2xqy.wam,2
2036,sjnbe.wam,ubwr.wam,2
2037,yl.aw.wam,r4hbs.wam,2
2038,yl.aw.wam,azob4.wam,2
2039,yl.aw.wam,x14qi.wam,2
2040,v3tb2.wam,ru4r4.wam,2
2041,zzfqw.wam,gatre.wam,2
2042,mpnay.wam,dqlb2.wam,2
2043,mpnay.wam,utaay.wam,2
2044,mpnay.wam,2bxrq.wam,2
2045,mpnay.wam,u14rq.wam,2
2046,mpnay.wam,bpoki.wam,2
2047,mpnay.wam,oeray.wam,2
2048,mpnay.wam,degay.wam,2
2049,mpnay.wam,bogrq.wam,2
2050,mpnay.wam,wykbg.wam,2
2051,mpnay.wam,u4xbq.wam,2
2052,mpnay.wam,dimbi.wam,2
2053,mpnay.wam,w.tb2.wam,2
2054,mpnay.wam,1u3re.wam,2
2055,mpnay.wam,yttrg.wam,2
2056,bo5r.wam,35qqy.wam,2
2057,johbg.wam,ce.be.wam,2
2058,urcbo.wam,2xqay.wam,2
2059,aztre.wam,ajgqu.wam,2
2060,l33r2.wam,zjebe.wam,2
2061,l33r2.wam,kqeoa.wam,2
2062,l33r2.wam,xdqre.wam,2
2063,nhrr2.wam,ov3r4.wam,2
2064,nhrr2.wam,hbtbi.wam,2
2065,nhrr2.wam,yz.qy.wam,2
2066,nhrr2.wam,ecrbg.wam,2
2067,nhrr2.wam,muzr.wam,2
2068,nhrr2.wam,zmzro.wam,2
2069,jtuba.wam,arore.wam,2
2070,5x5rg.wam,1qeb.wam,2
2071,prbrg.wam,uairk.wam,2
2072,r1zr4.wam,hjcb4.wam,2
2073,r1zr4.wam,wnoaw.wam,2
2074,eb1qy.wam,svo5y.wam,2
2075,4.ur.wam,zc.bc.wam,2
2076,pkvb2.wam,helb2.wam,2
2077,okzr4.wam,nblre.wam,2
2078,44yra.wam,rribg.wam,2
2079,gxzay.wam,33jau.wam,2
2080,aydaw.wam,5lzqu.wam,2
2081,3slra.wam,ncebm.wam,2
2082,.kjqy.wam,1kybe.wam,2
2083,qjpr4.wam,q21bk.wam,2
2084,q3haw.wam,lhhqu.wam,2
2085,jzmqw.wam,eqzbe.wam,2
2086,jzmqw.wam,crfbe.wam,2
2087,om1qy.wam,ggbaw.wam,2
2088,om1qy.wam,mktb.wam,2
2089,jckqm.wam,p3equ.wam,2
2090,jckqm.wam,fzaro.wam,2
2091,gpfay.wam,fmyba.wam,2
2092,qw3qw.wam,2d.b2.wam,2
2093,xbequ.wam,biabk.wam,2
2094,xbdbg.wam,cotri.wam,2
2095,p1cqw.wam,yi4r.wam,2
2096,.zhbi.wam,2hnre.wam,2
2097,u5jqy.wam,xgwb2.wam,2
2098,u5jqy.wam,.hsas.wam,2
2099,u5jqy.wam,ncebm.wam,2
2100,in2aw.wam,qyvbk.wam,2
2101,in2aw.wam,nipr2.wam,2
2102,in2aw.wam,m5iri.wam,2
2103,in2aw.wam,oqlb.wam,2
2104,izrb.wam,x.cqw.wam,2
2105,izrb.wam,ky5r.wam,2
2106,izrb.wam,phrbs.wam,2
2107,njdau.wam,eixqy.wam,2
2108,njdau.wam,xsnrg.wam,2
2109,njdau.wam,kiab.wam,2
2110,g5kba.wam,xf1r.wam,2
2111,5zcqw.wam,c.cb.wam,2
2112,5zcqw.wam,eleblob.gm,2
2113,5zcqw.wam,e.zb.wam,2
2114,1zpo.wam,lk1r4.wam,2
2115,1zpo.wam,.z.ay.wam,2
2116,1zpo.wam,qcmqw.wam,2
2117,1zpo.wam,pv1ri.wam,2
2118,1zpo.wam,f2iba.wam,2
2119,qdore.wam,p2rbg.wam,2
2120,qdore.wam,4xgra.wam,2
2121,zy2ba.wam,thirs.wam,2
2122,1gdqw.wam,srzr.wam,2
2123,1gdqw.wam,djfbo.wam,2
2124,334rg.wam,4xulk.wam,2
2125,bloqy.wam,yk4rc.wam,2
2126,ykxag.wam,cmrbe.wam,2
2127,1gbr4.wam,.fpbe.wam,2
2128,byprc.wam,q2eag.wam,2
2129,ivobe.wam,bolrs.wam,2
2130,ivobe.wam,xhvbe.wam,2
2131,twmbc.wam,advr2.wam,2
2132,rxgaq.wam,masr4.wam,2
2133,lytay.wam,w1lbs.wam,2
2134,5vrr.wam,dayb4.wam,2
2135,hjkau.wam,jloro.wam,2
2136,.vxqu.wam,4fxrq.wam,2
2137,5p53o.wam,offr4.wam,2
2138,5p53o.wam,x5hba.wam,2
2139,zv3b.wam,hsubi.wam,2
2140,waaaw.wam,heaba.wam,2
2141,waaaw.wam,uhmro.wam,2
2142,i.lr2.wam,bt1ra.wam,2
2143,i.lr2.wam,4fkbe.wam,2
2144,zo2r.wam,5phb2.wam,2
2145,ia3ba.wam,dnsb2.wam,2
2146,rahba.wam,b.fpq.wam,2
2147,rahba.wam,wbgbe.wam,2
2148,icxbg.wam,sr5r.wam,2
2149,sr5r.wam,unxbi.wam,2
2150,aosba.wam,mr3ai.wam,2
2151,4dgrg.wam,rdqqy.wam,2
2152,binba.wam,pbjbe.wam,2
2153,htv44.wam,ujbb.wam,2
2154,zf.be.wam,ef342.wam,2
2155,4tab4.wam,bobrg.wam,2
2156,cmrbe.wam,3.1ao.wam,2
2157,cnc44.wam,tusay.wam.ax,2
2158,e4prg.wam,2rlaq.wam,2
2159,fupra.wam,c.4r.wam,2
2160,smibg.wam,znequ.wam,2
2161,34ibe.wam,3f3bk.wam,2
2162,omxro.wam,35zba.wam,2
2163,3mvre.wam,5czbk.wam,2
2164,3mvre.wam,t52r.wam,2
2165,sorr.wam,ya3re.wam,2
2166,sorr.wam,j1caw.wam,2
2167,ybob.wam,hqtbo.wam,2
2168,11zau.wam,sfcrc.wam,2
2169,11zau.wam,lpxra.wam,2
2170,r4nr2.wam,hvbr4.wam,2
2171,qqlr4.wam,y1yaw.wam,2
2172,l.cb4.wam,m1iri.wam,2
2173,ggvba.wam,kd4b.wam,2
2174,crfbe.wam,4gtba.wam,2
2175,crfbe.wam,char2.wam,2
2176,crfbe.wam,zlvri.wam,2
2177,crfbe.wam,22hra.wam,2
2178,crfbe.wam,nt2ri.wam,2
2179,nm4ba.wam,ea4r.wam,2
2180,wsrrc.wam,5gib4.wam,2
2181,.ngaw.wam,5zkaw.wam,2
2182,.ngaw.wam,bfcr4.wam,2
2183,1qeb.wam,co4bi.wam,2
2184,1qeb.wam,swmbo.wam,2
2185,1qeb.wam,ojxbo.wam,2
2186,1qeb.wam,k5kro.wam,2
2187,tmzb.wam,5kvbm.wam,2
2188,tmzb.wam,yn3ro.wam,2
2189,mywre.wam,tgrqy.wam,2
2190,mywre.wam,3hray.wam,2
2191,vftb2.wam,edrre.wam,2
2192,2nlbk.wam,f1pre.wam,2
2193,dxcqq.wam,hhobi.wam,2
2194,.rjb.wam,53sbe.wam,2
2195,ehgrg.wam,a.sre.wam,2
2196,rqpr2.wam,xhcbe.wam,2
2197,oybag.wam,lqjbi.wam,2
2198,5fvr.wam,mwsba.wam,2
2199,5fvr.wam,qzeas.wam,2
2200,5fvr.wam,2twaw.wam,2
2201,lf4b2.wam,2z4be.wam,2
2202,frcqu.wam,it.rg.wam,2
2203,rgab4.wam,fnkrg.wam,2
2204,rgab4.wam,n13rs.wam,2
2205,erub4.wam,n1xri.wam,2
2206,rprqy.wam,yskb.wam,2
2207,rprqy.wam,lembg.wam,2
2208,rprqy.wam,gatre.wam,2
2209,rprqy.wam,hmkba.wam,2
2210,mwsba.wam,tcqaw.wam,2
2211,mwsba.wam,aswrc.wam,2
2212,vdnre.wam,mrm2y.wam,2
2213,vdnre.wam,kv5r4.wam,2
2214,vdnre.wam,e2cr.wam,2
2215,dnub4.wam,25.ri.wam,2
2216,wax4cryptoad,oh5b.wam,2
2217,krgbo.wam,wfpr.wam,2
2218,ervb2.wam,1ygr.wam,2
2219,s4.ri.wam,t1urk.wam,2
2220,s4.ri.wam,c4mbm.wam,2
2221,j41rg.wam,yk4rc.wam,2
2222,35qqy.wam,tspqm.wam,2
2223,35qqy.wam,mters.wam,2
2224,35qqy.wam,h4ork.wam,2
2225,35qqy.wam,or4rg.wam,2
2226,35qqy.wam,jdbbg.wam,2
2227,35qqy.wam,mvhrm.wam,2
2228,35qqy.wam,154bg.wam,2
2229,ltlre.wam,jrgqu.wam,2
2230,3nvb2.wam,rlbrs.wam,2
2231,3nvb2.wam,h34be.wam,2
2232,3nvb2.wam,q4k5u.wam,2
2233,v2tb2.wam,teera.wam,2
2234,v2tb2.wam,uv5b4.wam,2
2235,abfb.wam,ttrqw.wam,2
2236,g2jaw.wam,us.ri.wam,2
2237,g2jaw.wam,fkpbs.wam,2
2238,g2jaw.wam,ukvrs.wam,2
2239,u55qy.wam,udzbc.wam,2
2240,xtobe.wam,olvre.wam,2
2241,xtobe.wam,zvob.wam,2
2242,xtobe.wam,syrbg.wam,2
2243,ry4qy.wam,1libg.wam,2
2244,i2xqy.wam,5jyra.wam,2
2245,i2xqy.wam,ln.ro.wam,2
2246,xudr.wam,dture.wam,2
2247,havou.wam,uqgrg.wam,2
2248,nd5aw.wam,izlbg.wam,2
2249,hqtbo.wam,vejr.wam,2
2250,hqtbo.wam,siabi.wam,2
2251,hqtbo.wam,g2wr4.wam,2
2252,hqtbo.wam,fbdqu.wam,2
2253,t.vra.wam,fuwb4.wam,2
2254,jddqw.wam,hz.ay.wam,2
2255,jddqw.wam,m3fau.wam,2
2256,jddqw.wam,4rfqu.wam,2
2257,3gjba.wam,jp2b4.wam,2
2258,em5rg.wam,qj.ri.wam,2
2259,sbqb.wam,qrlqu.wam,2
2260,gxfqw.wam,uj1rg.wam,2
2261,4mabg.wam,44.r2.wam,2
2262,evgr.wam,rbhbe.wam,2
2263,4jer.wam,jp2b4.wam,2
2264,fn4b4.wam,jp2b4.wam,2
2265,smdba.wam,j5hay.wam,2
2266,xioqu.wam,nejb.wam,2
2267,xioqu.wam,jyqbq.wam,2
2268,xioqu.wam,py3rq.wam,2
2269,xioqu.wam,qmobg.wam,2
2270,xioqu.wam,mlmre.wam,2
2271,xioqu.wam,erbbm.wam,2
2272,xioqu.wam,ddkrs.wam,2
2273,xpsri.wam,y1mrs.wam,2
2274,fs1be.wam,qvjre.wam,2
2275,fs1be.wam,c4obk.wam,2
2276,qr4qy.wam,tylerglasnow,2
2277,5otrq.wam,bfraw.wam,2
2278,pufb.wam,hj4as.wam,2
2279,pufb.wam,ooobg.wam,2
2280,pufb.wam,uwcrk.wam,2
2281,fqnbg.wam,xzir4.wam,2
2282,kbar.wam,wttb4.wam,2
2283,kbar.wam,tp5kq.wam,2
2284,kbar.wam,yhkqa.wam,2
2285,t52r.wam,wppri.wam,2
2286,.zgau.wam,bmwr.wam,2
2287,zbdqu.wam,dpaqw.wam,2
2288,ibfqu.wam,1.mbg.wam,2
2289,fvmbo.wam,2deqw.wam,2
2290,fvmbo.wam,5xcro.wam,2
2291,hieb.wam,.lgrq.wam,2
2292,hieb.wam,ejibe.wam,2
2293,hieb.wam,c..qw.wam,2
2294,hieb.wam,iqbbg.wam,2
2295,e3lqy.wam,qakb.wam,2
2296,vejr.wam,.flbe.wam,2
2297,gznaw.wam,f1tra.wam,2
2298,ru5ay.wam,wkkrm.wam,2
2299,.hhri.wam,lhhqu.wam,2
2300,.xdri.wam,fgjrg.wam,2
2301,.xdri.wam,x4lrs.wam,2
2302,.xdri.wam,zotbs.wam,2
2303,.xdri.wam,dhur4.wam,2
2304,a1hri.wam,5ijr.wam,2
2305,ofzqu.wam,mavbg.wam,2
2306,i4hr4.wam,xccqw.wam,2
2307,35zbg.wam,izlbg.wam,2
2308,ruzay.wam,wa3aw.waa,2
2309,pndqu.wam,tvvb4.wam,2
2310,1pjbk.wam,1csba.wam,2
2311,1pjbk.wam,5e1rs.wam,2
2312,ruk12.wam,otmay.wam,2
2313,adibm.wam,21ubc.wam,2
2314,trrri.wam,ccqrk.wam,2
2315,3qmay.wam,q32rg.wam,2
2316,yqib2.wam,1fu2k.wam,2
2317,r.lay.wam,3hlbe.wam,2
2318,r.lay.wam,jwoay.wam,2
2319,r.lay.wam,wqhb.wam,2
2320,r.lay.wam,rttr4.wam,2
2321,r.lay.wam,pxqne.wam,2
2322,r.lay.wam,r3db.wam,2
2323,dagay.wam,ajarg.wam,2
2324,dagay.wam,vbbbe.wam,2
2325,dagay.wam,a53b4.wam,2
2326,rhvbg.wam,tgrqy.wam,2
2327,y.daw.wam,o5f1q.wam,2
2328,j2qau.wam,pqhaw.wam,2
2329,j2qau.wam,splbg.wam,2
2330,j2qau.wam,kcvrg.wam,2
2331,j2qau.wam,spsre.wam,2
2332,j2qau.wam,adjrs.wam,2
2333,j2qau.wam,kwtb.wam,2
2334,j2qau.wam,tbxr.wam,2
2335,j2qau.wam,.5ore.wam,2
2336,j2qau.wam,kuyre.wam,2
2337,j2qau.wam,kydbk.wam,2
2338,j2qau.wam,w1frs.wam,2
2339,sswba.wam,ozkbg.wam,2
2340,arore.wam,ml3bs.wam,2
2341,arore.wam,jxfrs.wam,2
2342,arore.wam,yyzr.wam,2
2343,fguba.wam,ekqaw.wam,2
2344,3x.r4.wam,ltcbs.wam,2
2345,3x.r4.wam,pjwbo.wam,2
2346,nture.wam,jeaqw.wam,2
2347,.pwbg.wam,zd2bg.wam,2
2348,xypre.wam,be3bq.wam,2
2349,2taaw.wam,fxpre.wam,2
2350,dwqbe.wam,rvpre.wam,2
2351,pedb.wam,b1dbm.wam,2
2352,aunb.wam,zg3a.wam,2
2353,koubc.wam,hffqi.waa,2
2354,t2ob2.wam,sukr2.wam,2
2355,5vcrc.wam,uigrq.wam,2
2356,5vcrc.wam,rdlro.wam,2
2357,32abe.wam,k2xrq.wam,2
2358,oqbra.wam,3mdb2.wam,2
2359,y.wam,vlkbo.wam,2
2360,tvcqu.wam,qpsrq.wam,2
2361,tvcqu.wam,rl2rs.wam,2
2362,tvcqu.wam,xlkbg.wam,2
2363,vrub.wam,ghrre.wam,2
2364,vrub.wam,yxobe.wam,2
2365,vrub.wam,oywb2.wam,2
2366,m.nqw.wam,2lzrs.wam,2
2367,cb.b2.wam,5dzbg.wam,2
2368,hpub2.wam,nfxr.wam,2
2369,hpub2.wam,neorg.wam,2
2370,mgab2.wam,1o5qw.wam,2
2371,bzzre.wam,yg2b2.wam,2
2372,tylerglasnow,dfyay.wam,2
2373,tylerglasnow,du2qw.wam,2
2374,tylerglasnow,bxkr.wam,2
2375,tylerglasnow,1qib.wam,2
2376,i52aw.wam,ub4r4.wam,2
2377,e1tbe.wam,h3ab2.wam,2
2378,e1tbe.wam,kkiqw.wam,2
2379,hckaw.wam,bfraw.wam,2
2380,hckaw.wam,pyqr4.wam,2
2381,hckaw.wam,sfib.wam,2
2382,hckaw.wam,1fmb4.wam,2
2383,hckaw.wam,p4lqm.wam,2
2384,hckaw.wam,kd2b.wam,2
2385,luiscastillo,thhr4.wam,2
2386,luiscastillo,gtday.wam,2
2387,p5rrm.wam,n1zrm.wam,2
2388,jackflaherty,ocaqw.wam,2
2389,jackflaherty,3c1rk.wam,2
2390,jackflaherty,ksvra.wam,2
2391,justinturner,jtub2.wam,2
2392,ujbb.wam,l4iqw.wam,2
2393,ujbb.wam,r2obc.wam,2
2394,ujbb.wam,hv1bi.wam,2
2395,ujbb.wam,1awb4.wam,2
2396,ujbb.wam,vxnri.wam,2
2397,ujbb.wam,fkub.wam,2
2398,ujbb.wam,1cbb.wam,2
2399,ujbb.wam,cdwr2.wam,2
2400,ujbb.wam,xhsb2.wam,2
2401,ujbb.wam,fv4r2.wam,2
2402,ujbb.wam,ogcbu.wam,2
2403,5nrau.wam,udzbc.wam,2
2404,ptirq.wam,gi2be.wam,2
2405,jbeau.wam,qwubi.wam,2
2406,jbeau.wam,wgdbg.wam,2
2407,jbeau.wam,13jro.wam,2
2408,iyzrg.wam,42rqy.wam,2
2409,iyzrg.wam,tvar.wam,2
2410,hn2b.wam,hvbr4.wam,2
2411,hn2b.wam,bkvro.wam,2
2412,hn2b.wam,v3bbg.wam,2
2413,hn2b.wam,cb4re.wam,2
2414,hn2b.wam,4surk.wam,2
2415,2tmay.wam,johan.za,2
2416,w.tb2.wam,k3db4.wam,2
2417,svcr.wam,gk3bk.wam,2
2418,hxpre.wam,1zqr.wam,2
2419,w4oqy.wam,oh5b.wam,2
2420,lknr2.wam,rbire.wam,2
2421,x.cqw.wam,ugnrc.wam,2
2422,x.cqw.wam,4nfau.wam,2
2423,x.cqw.wam,bhar4.wam,2
2424,x.cqw.wam,tders.wam,2
2425,x.cqw.wam,nixba.wam,2
2426,ae4ba.wam,izlbg.wam,2
2427,.fpbe.wam,nkir2.wam,2
2428,xwurq.wam,nptre.wam,2
2429,xwurq.wam,v4ubs.wam,2
2430,xwurq.wam,dwpri.wam,2
2431,evar2.wam,bmwr.wam,2
2432,tp5kq.wam,tsabg.wam,2
2433,uppr4.wam,lhhqu.wam,2
2434,.xtb4.wam,11pre.wam,2
2435,e5lbi.wam,gppbe.wam,2
2436,e5lbi.wam,glvbe.wam,2
2437,e5lbi.wam,rxube.wam,2
2438,e5lbi.wam,4xnbe.wam,2
2439,e5lbi.wam,aiobg.wam,2
2440,e5lbi.wam,pulb.wam,2
2441,e5lbi.wam,nwkb.wam,2
2442,ttrqw.wam,fmyba.wam,2
2443,vpir2.wam,w5j34.wam,2
2444,vpir2.wam,gkkbs.wam,2
2445,l5nay.wam,yz.qy.wam,2
2446,c4obk.wam,nqsbo.wam,2
2447,izlbg.wam,uqzqy.wam,2
2448,izlbg.wam,2hure.wam,2
2449,izlbg.wam,nuibe.wam,2
2450,izlbg.wam,4y3be.wam,2
2451,izlbg.wam,ljgre.wam,2
2452,izlbg.wam,5xvba.wam,2
2453,izlbg.wam,l2ybg.wam,2
2454,izlbg.wam,vm3rc.wam,2
2455,izlbg.wam,jacb.wam,2
2456,izlbg.wam,2clbg.wam,2
2457,izlbg.wam,.ecqy.wam,2
2458,izlbg.wam,z1frq.wam,2
2459,izlbg.wam,rheb2.wam,2
2460,izlbg.wam,wh.b4.wam,2
2461,izlbg.wam,tuhr.wam,2
2462,izlbg.wam,hbebk.wam,2
2463,izlbg.wam,x4bb4.wam,2
2464,izlbg.wam,5rbr.wam,2
2465,izlbg.wam,w1obs.wam,2
2466,izlbg.wam,wsgro.wam,2
2467,izlbg.wam,a3nro.wam,2
2468,izlbg.wam,h4brm.wam,2
2469,izlbg.wam,kw1rg.wam,2
2470,izlbg.wam,54lbs.wam,2
2471,izlbg.wam,tcfb4.wam,2
2472,izlbg.wam,gisay.wam,2
2473,izlbg.wam,an3r4.wam,2
2474,izlbg.wam,vhtro.wam,2
2475,izlbg.wam,udybe.wam,2
2476,izlbg.wam,qfrbe.wam,2
2477,jvpbo.wam,kkiqw.wam,2
2478,drnre.wam,gteay.wam,2
2479,e3lb2.wam,vshrg.wam,2
2480,j.iqw.wam,2exrk.wam,2
2481,dvbbe.wam,tmmr4.wam,2
2482,dvbbe.wam,1rtre.wam,2
2483,dvbbe.wam,agqrk.wam,2
2484,bk1r4.wam,u4xro.wam,2
2485,bk1r4.wam,nvjau.wam,2
2486,bk1r4.wam,in1ro.wam,2
2487,b.nbe.wam,q1obs.wam,2
2488,4xtbi.wam,a2brg.wam,2
2489,nchra.wam,ew1re.wam,2
2490,nchra.wam,n2rbs.wam,2
2491,fmtb4.wam,ad.rq.wam,2
2492,qdobe.wam,5rere.wam,2
2493,tkhqy.wam,absqy.wam,2
2494,lt4r4.wam,atqre.wam,2
2495,2.bbo.wam,zyer4.wam,2
2496,wpqqy.wam,eb5bq.wam,2
2497,mxrr2.wam,abfqu.wam,2
2498,mxrr2.wam,q.arg.wam,2
2499,c2dbc.wam,slhbo.wam,2
2500,ikkpa.wam,gzbaw.wam,2
2501,qw.ra.wam,1ggbs.wam,2
2502,rboaw.wam,hz.ay.wam,2
2503,s3kr4.wam,vf4b4.wam,2
2504,s3kr4.wam,oh5b.wam,2
2505,zljbe.wam,e4bb.wam,2
2506,o2cri.wam,rttr4.wam,2
2507,y34r2.wam,dagr.wam,2
2508,rljaw.wam,mclbs.wam,2
2509,perrylllllll,wdab4.wam,2
2510,txnr4.wam,lmmra.wam,2
2511,sjprg.wam,533rq.wam,2
2512,myarm.wam,om.r2.wam,2
2513,hafo4.wam,35vre.wam,2
2514,ar5bi.wam,uzqnu.wam,2
2515,lxpbe.wam,bfcr4.wam,2
2516,1sdbg.wam,ho4r2.wam,2
2517,s2ube.wam,sx5qy.wam,2
2518,khobe.wam,eyhre.wam,2
2519,q55b.wam,sxcba.wam,2
2520,sxcba.wam,ob4bk.wam,2
2521,.m1re.wam,mitay.wam,2
2522,wasqi.wam,ls3bm.wam,2
2523,douba.wam,b4dqy.wam,2
2524,dture.wam,kkqbq.wam,2
2525,p5abm.wam,zvyre.wam,2
2526,p5abm.wam,ehlba.wam,2
2527,.agb.wam,osf3y.wam,2
2528,xpybi.wam,adyaq.wam,2
2529,ofeau.wam,m3urk.wam,2
2530,2lobe.wam,k3iaw.wam,2
2531,2lobe.wam,vv5ri.wam,2
2532,bx4re.wam,atqre.wam,2
2533,1thbu.wam,bfraw.wam,2
2534,bdaaw.wam,22br.wam,2
2535,tqpre.wam,4m.b.wam,2
2536,hklrg.wam,fgxrq.wam,2
2537,p2lb.wam,vhjbo.wam,2
2538,p2lb.wam,j.abu.wam,2
2539,2hiqy.wam,hrxb.wam,2
2540,tkzoc.wam,a4hrs.wam,2
2541,sfib.wam,s2cb.wam,2
2542,sfib.wam,ipray.wam,2
2543,cu5b.wam,sezra.wam,2
2544,pknr.wam,2ppbe.wam,2
2545,jicba.wam,hy4b2.wam,2
2546,sihba.wam,xvjb.wam,2
2547,v.25g.wam,pjfr.wam,2
2548,43cqy.wam,a2vbc.wam,2
2549,dpaqw.wam,41lbq.wam,2
2550,zzbr4.wam,unhbe.wam,2
2551,zzbr4.wam,b3.bo.wam,2
2552,ilcba.wam,ls3bm.wam,2
2553,ilcba.wam,etcqw.wam,2
2554,n5rb4.wam,33jau.wam,2
2555,lrlb2.wam,3kzak.wam,2
2556,megawaxvault,vneau.wam,2
2557,megawaxvault,y3.b.wam,2
2558,megawaxvault,1vrmu.wam,2
2559,megawaxvault,nqfbg.wam,2
2560,megawaxvault,zq3ra.wam,2
2561,rmhqs.wam,o5f1q.wam,2
2562,un2b.wam,kw1bi.wam,2
2563,jgzra.wam,v5moa.wam,2
2564,chqre.wam,rp.ba.wam,2
2565,chqre.wam,rvybe.wam,2
2566,4x.qi.wam,ocobi.wam,2
2567,4x.qi.wam,mxzbk.wam,2
2568,4x.qi.wam,tmcqy.wam,2
2569,xcsb2.wam,e2fre.wam,2
2570,1nlre.wam,nixba.wam,2
2571,2gdr.wam,wenmoonadmin,2
2572,jv2bo.wam,ls3bm.wam,2
2573,mo.r4.wam,mujbe.wam,2
2574,tvwrg.wam,pc.be.wam,2
2575,kbbr4.wam,zwgrg.wam,2
2576,vqora.wam,mogrg.wam,2
2577,dwz4e.wam,hr1ri.wam,2
2578,bbjau.wam,ksors.wam,2
2579,v1yqu.wam,arqbk.wam,2
2580,v1yqu.wam,kf2r4.wam,2
2581,v1yqu.wam,zfmbk.wam,2
2582,v1yqu.wam,5lvru.wam,2
2583,v1yqu.wam,yn4bg.wam,2
2584,v1yqu.wam,m21bg.wam,2
2585,v1yqu.wam,d2gbe.wam,2
2586,v1yqu.wam,ztlqy.wam,2
2587,v1yqu.wam,kswbq.wam,2
2588,v1yqu.wam,ctwr.wam,2
2589,ls3bm.wam,rilbg.wam,2
2590,ls3bm.wam,hoybg.wam,2
2591,ls3bm.wam,wj5be.wam,2
2592,wbori.wam,ntgbc.wam,2
2593,nneau.wam,tnwro.wam,2
2594,nneau.wam,y.fb.wam,2
2595,nneau.wam,fdfqy.wam,2
2596,nneau.wam,xxwre.wam,2
2597,nneau.wam,12er4.wam,2
2598,nneau.wam,dtyrg.wam,2
2599,nneau.wam,n.wbm.wam,2
2600,nneau.wam,ffoau.wam,2
2601,nneau.wam,sqcb.wam,2
2602,nneau.wam,5oqbg.wam,2
2603,nneau.wam,bpmbs.wam,2
2604,mmqbq.wam,5e1rs.wam,2
2605,pwcqw.wam,331be.wam,2
2606,no2ba.wam,idibg.wam,2
2607,no2ba.wam,jp2b4.wam,2
2608,f3ray.wam,hknr4.wam,2
2609,f3ray.wam,2n2bi.wam,2
2610,wdwre.wam,abfqu.wam,2
2611,1dhaq.wam,1gcb.wam,2
2612,1dhaq.wam,ut.bg.wam,2
2613,kfpr2.wam,xhsqy.wam,2
2614,kfpr2.wam,q24bq.wam,2
2615,a.uqw.wam,fyyb4.wam,2
2616,a.uqw.wam,hrdqw.wam,2
2617,a.uqw.wam,m1wbs.wam,2
2618,a.uqw.wam,th1bs.wam,2
2619,1o5qw.wam,fklrs.wam,2
2620,1o5qw.wam,w5tbg.wam,2
2621,xvjb.wam,5wmrq.wam,2
2622,xvjb.wam,mv1rq.wam,2
2623,xvjb.wam,2jeay.wam,2
2624,4bjre.wam,f4vr.wam,2
2625,w5lre.wam,bdur.wam,2
2626,bobrg.wam,potra.wam,2
2627,eb5bq.wam,jwhb.wam,2
2628,eb5bq.wam,en4b4.wam,2
2629,zzir4.wam,r3yra.wam,2
2630,t3ob.wam,.kari.wam,2
2631,t3ob.wam,n3gre.wam,2
2632,t3ob.wam,41lbq.wam,2
2633,dxnre.wam,yfjr2.wam,2
2634,fevly.wam,chzrg.wam,2
2635,ai45c.wam,wstba.wam,2
2636,cxpbe.wam,.wcro.wam,2
2637,o3.qy.wam,u14ri.wam,2
2638,o3.qy.wam,1uwb4.wam,2
2639,o3.qy.wam,qnpbe.wam,2
2640,o3.qy.wam,hpari.wam,2
2641,o3.qy.wam,vxnbs.wam,2
2642,n43rg.wam,e4ya2.wam,2
2643,owcqg.wam,a53b4.wam,2
2644,tc1ri.wam,yz412.wam,2
2645,g3qbe.wam,ml3bs.wam,2
2646,pmmqy.wam,.2obs.wam,2
2647,pmmqy.wam,ghwro.wam,2
2648,n22.4.wam,tug5s.wam,2
2649,abfqu.wam,x2rr.wam,2
2650,abfqu.wam,kerbg.wam,2
2651,34vr4.wam,1m5ba.wam,2
