,BuyerId,SellerId,Weights
1995,unsmashedmkt,mm3r4.wam,2
1996,unsmashedmkt,txyaw.wam,2
1997,o1ib4.wam,m3.b4.wam,2
1998,twyoq.wam,tvdrg.wam,2
1999,twyoq.wam,s1zra.wam,2
2000,modbs.wam,li3ba.wam,2
2001,bxfr.wam,wenmoonadmin,2
2002,svcr.wam,slr2a.wam,2
2003,svcr.wam,gk3bk.wam,2
2004,zdrb2.wam,rz5b4.wam,2
2005,w125m.wam,qsvro.wam,2
2006,w125m.wam,gsmrs.wam,2
2007,w125m.wam,gglb4.wam,2
2008,w125m.wam,wstba.wam,2
2009,o1ib4.wam,1bdqcwivf.gm,2
2010,eb1qy.wam,svo5y.wam,2
2011,vnoqk.wam,x5eb4.wam,2
2012,arore.wam,ml3bs.wam,2
2013,vnoqk.wam,mvfba.wam,2
2014,ubwr.wam,sjnbe.wam,2
2015,onequ.wam,4fhbo.wam,2
2016,onequ.wam,.ogrk.wam,2
2017,cazqy.wam,waxatomicnft,2
2018,cazqy.wam,sxnbc.wam,2
2019,cazqy.wam,slwqy.wam,2
2020,cazqy.wam,n5eay.wam,2
2021,cazqy.wam,hk5bg.wam,2
2022,arore.wam,yyzr.wam,2
2023,arore.wam,jxfrs.wam,2
2024,arore.wam,jtuba.wam,2
2025,in2aw.wam,nipr2.wam,2
2026,arore.wam,hg3b4.wam,2
2027,kfpr2.wam,q24bq.wam,2
2028,kfpr2.wam,xhsqy.wam,2
2029,yjd4e.wam,r23r.wam,2
2030,uiure.wam,43sr2.wam,2
2031,hfzqw.wam,wah2q.wam,2
2032,rdqqy.wam,4dgrg.wam,2
2033,yfjr2.wam,dxnre.wam,2
2034,yfjr2.wam,xhcbe.wam,2
2035,mogrg.wam,vqora.wam,2
2036,in2aw.wam,m5iri.wam,2
2037,sezra.wam,cu5b.wam,2
2038,qlir2.wam,yys1u.wam,2
2039,ngxbg.wam,gfrb.wam,2
2040,advr2.wam,bgaq.wam,2
2041,ffmre.wam,eg1r2.wam,2
2042,1f1r4.wam,argb.wam,2
2043,jjlb.wam,hg2b2.wam,2
2044,ulwb2.wam,wluau.wam,2
2045,xudr.wam,nu5ay.wam,2
2046,2lobe.wam,vv5ri.wam,2
2047,2lobe.wam,k3iaw.wam,2
2048,siabi.wam,i.el2.wam,2
2049,siabi.wam,bcubg.wam,2
2050,4kjay.wam,a3ire.wam,2
2051,khobe.wam,eyhre.wam,2
2052,xisra.wam,uetb2.wam,2
2053,decqy.wam,1tdba.wam,2
2054,xisra.wam,ilaaw.wam,2
2055,matthew.za,kldbq.wam,2
2056,rvkmq.wam,bananominers,2
2057,pndqu.wam,tvvb4.wam,2
2058,bi1rk.wam,beure.wam,2
2059,oxubm.wam,lpoqy.wam,2
2060,ulpnm.wam,vrrbe.wam,2
2061,ulpnm.wam,gcjbo.wam,2
2062,ulpnm.wam,r4fbi.wam,2
2063,sahqy.wam,e4tr2.wam,2
2064,xfqb.wam,kz5r4.wam,2
2065,decqy.wam,waxhodlerdan,2
2066,2deqw.wam,xnabo.wam,2
2067,yttrg.wam,lo.q.wam,2
2068,vm5ay.wam,gqjms.wam,2
2069,jckqm.wam,fzaro.wam,2
2070,jckqm.wam,p3equ.wam,2
2071,di3b2.wam,2ahr.wam,2
2072,di3b2.wam,ll5bo.wam,2
2073,iilbs.wam,slrre.wam,2
2074,fs1be.wam,qvjre.wam,2
2075,m3fau.wam,2a5b.wam,2
2076,m3fau.wam,ccgba.wam,2
2077,hz.ay.wam,rboaw.wam,2
2078,dmzr.wam,djhqu.wam,2
2079,dmzr.wam,kzbrs.wam,2
2080,hvbr4.wam,r4nr2.wam,2
2081,2deqw.wam,.jaro.wam,2
2082,evsau.wam,r1xre.wam,2
2083,4uzau.wam,lgybi.wam,2
2084,bfcr4.wam,lxpbe.wam,2
2085,smub4.wam,pbsr2.wam,2
2086,pn1rg.wam,5a.r4.wam,2
2087,t3ob.wam,n3gre.wam,2
2088,t3ob.wam,.kari.wam,2
2089,ldaqy.wam,ifvb4.wam,2
2090,dpaqw.wam,zbdqu.wam,2
2091,2deqw.wam,24irg.wam,2
2092,2deqw.wam,453bs.wam,2
2093,xfqb.wam,3mlq.wam,2
2094,cmrbe.wam,3.1ao.wam,2
2095,34ibe.wam,3f3bk.wam,2
2096,dnhqi.wam,y1a2q.wam,2
2097,eb5bq.wam,en4b4.wam,2
2098,eb5bq.wam,jwhb.wam,2
2099,pljrg.wam,zpmbe.wam,2
2100,ccqrk.wam,nohre.wam,2
2101,ccqrk.wam,j4oaw.wam,2
2102,5phb2.wam,rder2.wam,2
2103,uknr2.wam,es5b.wam,2
2104,4rfqu.wam,o5f1q.wam,2
2105,w1lbs.wam,5qob.wam,2
2106,l.dqy.wam,rglbk.wam,2
2107,aygb.wam,1hlre.wam,2
2108,dnhqi.wam,rtzbc.wam,2
2109,ndiba.wam,nbtr.wam,2
2110,lmmra.wam,txnr4.wam,2
2111,qqyay.wam,311rs.wam,2
2112,fbdqu.wam,4biqm.wam,2
2113,fmyba.wam,gpfay.wam,2
2114,xpybi.wam,adyaq.wam,2
2115,rzcqu.wam,kkvb.wam,2
2116,rzcqu.wam,h3tb.wam,2
2117,rahba.wam,wbgbe.wam,2
2118,gatre.wam,zzfqw.wam,2
2119,gatre.wam,nptb4.wam,2
2120,eodr4.wam,2ssbe.wam,2
2121,kdoqy.wam,g2xbo.wam,2
2122,jzmqw.wam,eqzbe.wam,2
2123,cmrbe.wam,ykxag.wam,2
2124,v5moa.wam,jgzra.wam,2
2125,w.tb2.wam,k3db4.wam,2
2126,rxgaq.wam,masr4.wam,2
2127,l33r2.wam,xdqre.wam,2
2128,l33r2.wam,zjebe.wam,2
2129,krfr.wam,4l5ro.wam,2
2130,42rqy.wam,1xure.wam,2
2131,tx2bg.wam,e4xb.wam,2
2132,ksors.wam,w2nrc.wam,2
2133,azwlw.wam,a5ray.wam,2
2134,s3or4.wam,eq4qy.wam,2
2135,2eybs.wam,uqgrg.wam,2
2136,v5moa.wam,2o2rc.wam,2
2137,jzmqw.wam,jodba.wam,2
2138,a53b4.wam,owcqg.wam,2
2139,1zqr.wam,hxpre.wam,2
2140,1zqr.wam,ibcre.wam,2
2141,pwdqy.wam,xpqb.wam,2
2142,pwdqy.wam,rafaeldevers,2
2143,pwdqy.wam,5lhay.wam,2
2144,im2qy.wam,vx4ay.wam,2
2145,chzrg.wam,235rq.wam,2
2146,dominicsmith,fn5b.wam,2
2147,hi1qy.wam,oecri.wam,2
2148,yz.qy.wam,l5nay.wam,2
2149,oegr2.wam,dvbao.wam,2
2150,lb.rq.wam,v3raw.wam,2
2151,aydaw.wam,t.qr4.wam,2
2152,.xdri.wam,x4lrs.wam,2
2153,5fvbg.wam,n5rb4.wam,2
2154,5fvbg.wam,ccgr2.wam,2
2155,dj4b2.wam,nsprg.wam,2
2156,dj4b2.wam,eaor.wam,2
2157,vb2r.wam,pscqw.wam,2
2158,5e1rs.wam,ah2r2.wam,2
2159,5e1rs.wam,1pjbk.wam,2
2160,5e1rs.wam,v4cbg.wam,2
2161,5e1rs.wam,tqyre.wam,2
2162,5e1rs.wam,caoru.wam,2
2163,5e1rs.wam,ip.rg.wam,2
2164,5e1rs.wam,qkbra.wam,2
2165,5e1rs.wam,xhwaw.wam,2
2166,5e1rs.wam,2sxra.wam,2
2167,5e1rs.wam,nlpqy.wam,2
2168,j2qau.wam,sbykm.wam,2
2169,j2qau.wam,w1frs.wam,2
2170,j2qau.wam,kydbk.wam,2
2171,j2qau.wam,kuyre.wam,2
2172,j2qau.wam,tbxr.wam,2
2173,j2qau.wam,u4lqy.wam,2
2174,j2qau.wam,gqyqy.wam,2
2175,j2qau.wam,adjrs.wam,2
2176,j2qau.wam,spsre.wam,2
2177,j2qau.wam,kcvrg.wam,2
2178,.xdri.wam,fgjrg.wam,2
2179,.xdri.wam,zotbs.wam,2
2180,cotri.wam,empbo.wam,2
2181,.xdri.wam,dhur4.wam,2
2182,v3raw.wam,apsr2.wam,2
2183,p2lb.wam,j.abu.wam,2
2184,p2lb.wam,vhjbo.wam,2
2185,tgrqy.wam,rhvbg.wam,2
2186,tgrqy.wam,l3or.wam,2
2187,tgrqy.wam,mywre.wam,2
2188,jloro.wam,wfdqw.wam,2
2189,jloro.wam,w15rs.wam,2
2190,jloro.wam,1qib.wam,2
2191,jloro.wam,hjkau.wam,2
2192,pufb.wam,qjpr4.wam,2
2193,pufb.wam,uwcrk.wam,2
2194,pufb.wam,ooobg.wam,2
2195,pufb.wam,hj4as.wam,2
2196,3jrrk.wam,qcmqw.wam,2
2197,333b4.wam,epkaq.wam,2
2198,333b4.wam,jfirq.wam,2
2199,333b4.wam,vaybg.wam,2
2200,333b4.wam,tdcbq.wam,2
2201,mv1ri.wam,huor4.wam,2
2202,mv1ri.wam,rssay.wam,2
2203,mv1ri.wam,rxib2.wam,2
2204,mv1ri.wam,4m.b.wam,2
2205,.eer.wam,4ppri.wam,2
2206,.rjb.wam,53sbe.wam,2
2207,j2qau.wam,ky5r.wam,2
2208,j2qau.wam,iakrk.wam,2
2209,j2qau.wam,splbg.wam,2
2210,j2qau.wam,pqhaw.wam,2
2211,lhhqu.wam,.hhri.wam,2
2212,lhhqu.wam,yzdau.wam,2
2213,lhhqu.wam,jvrre.wam,2
2214,lhhqu.wam,5..rg.wam,2
2215,lhhqu.wam,q3haw.wam,2
2216,lhhqu.wam,1koqw.wam,2
2217,abfqu.wam,kerbg.wam,2
2218,abfqu.wam,ks.qw.wam,2
2219,abfqu.wam,1rtre.wam,2
2220,abfqu.wam,x2rr.wam,2
2221,abfqu.wam,xczaw.wam,2
2222,abfqu.wam,mxrr2.wam,2
2223,abfqu.wam,wdwre.wam,2
2224,bo.r2.wam,u4ars.wam,2
2225,bo.r2.wam,scxbe.wam,2
2226,cuer.wam,t.jr2.wam,2
2227,cuer.wam,muyrg.wam,2
2228,zvob.wam,xtobe.wam,2
2229,zvob.wam,faure.wam,2
2230,zvob.wam,3kgro.wam,2
2231,zvob.wam,sgnbs.wam,2
2232,zvob.wam,3mvr.wam,2
2233,zvob.wam,obtre.wam,2
2234,.v.qy.wam,ai45c.wam,2
2235,.v.qy.wam,5k5bk.wam,2
2236,lhhqu.wam,mtobq.wam,2
2237,lhhqu.wam,uppr4.wam,2
2238,lhhqu.wam,lhkbe.wam,2
2239,lhhqu.wam,joiau.wam,2
2240,vrub.wam,oywb2.wam,2
2241,vrub.wam,yxobe.wam,2
2242,vrub.wam,ghrre.wam,2
2243,zzbr4.wam,b3.bo.wam,2
2244,zzbr4.wam,unhbe.wam,2
2245,zzbr4.wam,yi4r.wam,2
2246,susay.wam,cuybe.wam,2
2247,susay.wam,no.rk.wam,2
2248,susay.wam,stzbq.wam,2
2249,susay.wam,pplbs.wam,2
2250,lhhqu.wam,5j3re.wam,2
2251,lhhqu.wam,kv5r4.wam,2
2252,lhhqu.wam,2rmqw.wam,2
2253,lhhqu.wam,begrg.wam,2
2254,lhhqu.wam,52tbg.wam,2
2255,lhhqu.wam,u3qbo.wam,2
2256,lhhqu.wam,vjiqw.wam,2
2257,lhhqu.wam,vmwb4.wam,2
2258,lhhqu.wam,wdsbg.wam,2
2259,lhhqu.wam,fyfrg.wam,2
2260,lhhqu.wam,j.iqw.wam,2
2261,lhhqu.wam,dwvbq.wam,2
2262,lhhqu.wam,n2rbs.wam,2
2263,lhhqu.wam,yszr4.wam,2
2264,cotri.wam,c4jqq.wam,2
2265,cotri.wam,xbdbg.wam,2
2266,35qqy.wam,mters.wam,2
2267,gjcbq.wam,rahba.wam,2
2268,2a2be.wam,iqmb2.wam,2
2269,gufaw.wam,g1nbe.wam,2
2270,bmwr.wam,u5ebq.wam,2
2271,bmwr.wam,htybk.wam,2
2272,bmwr.wam,evar2.wam,2
2273,bmwr.wam,.zgau.wam,2
2274,v1yqu.wam,ctwr.wam,2
2275,v1yqu.wam,kswbq.wam,2
2276,v1yqu.wam,ztlqy.wam,2
2277,v1yqu.wam,d2gbe.wam,2
2278,v1yqu.wam,yn4bg.wam,2
2279,v1yqu.wam,5lvru.wam,2
2280,v1yqu.wam,zfmbk.wam,2
2281,v1yqu.wam,4phrq.wam,2
2282,v1yqu.wam,mfgqw.wam,2
2283,v1yqu.wam,kf2r4.wam,2
2284,v1yqu.wam,oanre.wam,2
2285,v1yqu.wam,14nbg.wam,2
2286,v1yqu.wam,gatre.wam,2
2287,v1yqu.wam,arqbk.wam,2
2288,kstra.wam,331be.wam,2
2289,lqjbi.wam,oybag.wam,2
2290,j3gr.wam,ulzrq.wam,2
2291,j3gr.wam,eodr4.wam,2
2292,j3gr.wam,uj1rg.wam,2
2293,2a2be.wam,cfhbq.wam,2
2294,gjcbq.wam,be3bq.wam,2
2295,cotri.wam,fdkrg.wam,2
2296,gjcbq.wam,xlzbe.wam,2
2297,11pre.wam,ddkrs.wam,2
2298,11pre.wam,erbbm.wam,2
2299,11pre.wam,gcirs.wam,2
2300,11pre.wam,.xtb4.wam,2
2301,ovlaw.wam,atb2e.wam,2
2302,ovlaw.wam,wb2b4.wam,2
2303,ovlaw.wam,xpybi.wam,2
2304,ovlaw.wam,ze.ay.wam,2
2305,tzwba.wam,v.obc.wam,2
2306,tzwba.wam,ieere.wam,2
2307,2dlrs.wam,g5fqw.wam,2
2308,xl3b4.wam,4pebq.wam,2
2309,xl3b4.wam,gppr4.wam,2
2310,rprqy.wam,hmkba.wam,2
2311,rprqy.wam,trpbe.wam,2
2312,rprqy.wam,j2ab2.wam,2
2313,rprqy.wam,ejpr.wam,2
2314,rprqy.wam,lembg.wam,2
2315,rprqy.wam,yskb.wam,2
2316,xwurq.wam,dwpri.wam,2
2317,xwurq.wam,v4ubs.wam,2
2318,xwurq.wam,mlmre.wam,2
2319,xwurq.wam,nptre.wam,2
2320,cb3r2.wam,rzcqu.wam,2
2321,gjcbq.wam,n5gr4.wam,2
2322,yypb.wam,tquqi.wam,2
2323,yypb.wam,.wmbg.wam,2
2324,yypb.wam,g2ob2.wam,2
2325,yypb.wam,m5sbq.wam,2
2326,rxoqy.wam,al2ra.wam,2
2327,rxoqy.wam,sezra.wam,2
2328,rxoqy.wam,3w5ri.wam,2
2329,rxoqy.wam,vyebe.wam,2
2330,rxoqy.wam,pjtbi.wam,2
2331,rxoqy.wam,li5be.wam,2
2332,rxoqy.wam,xypre.wam,2
2333,rxoqy.wam,1puqy.wam,2
2334,rxoqy.wam,2dbaw.wam,2
2335,rxoqy.wam,bdur.wam,2
2336,rxoqy.wam,rioay.wam,2
2337,rxoqy.wam,hgtlc.wam,2
2338,bk1r4.wam,in1ro.wam,2
2339,bk1r4.wam,nvjau.wam,2
2340,bk1r4.wam,u4xro.wam,2
2341,bk1r4.wam,4obl2.wam,2
2342,fxpre.wam,4uab.wam,2
2343,fxpre.wam,2taaw.wam,2
2344,5ywbe.wam,opsbg.wam,2
2345,wkkrm.wam,oxj3a.wam,2
2346,wkkrm.wam,utmqu.wam,2
2347,wkkrm.wam,odxro.wam,2
2348,wkkrm.wam,ru5ay.wam,2
2349,wkkrm.wam,1ejrq.wam,2
2350,cotri.wam,sfib.wam,2
2351,2d.b2.wam,qw3qw.wam,2
2352,2d.b2.wam,xsnrg.wam,2
2353,2d.b2.wam,cdwr2.wam,2
2354,yypb.wam,qeire.wam,2
2355,yypb.wam,b5hbi.wam,2
2356,yypb.wam,pmyre.wam,2
2357,yypb.wam,sfmr4.wam,2
2358,yypb.wam,vxzri.wam,2
2359,yypb.wam,v5hrq.wam,2
2360,yypb.wam,1lqbg.wam,2
2361,yypb.wam,sbdqu.wam,2
2362,yypb.wam,ob3be.wam,2
2363,yypb.wam,34ibe.wam,2
2364,yypb.wam,tujr2.wam,2
2365,yypb.wam,ghxam.wam,2
2366,kudau.wam,e.qrq.wam,2
2367,2d.b2.wam,jxrbe.wam,2
2368,kudau.wam,yxtrq.wam,2
2369,kudau.wam,mrdau.wam,2
2370,kudau.wam,qlir2.wam,2
2371,2d.b2.wam,nu5re.wam,2
2372,2d.b2.wam,lb1re.wam,2
2373,2d.b2.wam,z5nbe.wam,2
2374,2d.b2.wam,yurbg.wam,2
2375,2d.b2.wam,hsubi.wam,2
2376,2d.b2.wam,xlubq.wam,2
2377,2d.b2.wam,.pwre.wam,2
2378,2d.b2.wam,5lbrs.wam,2
2379,.v.qy.wam,kimmg.wam,2
2380,.v.qy.wam,15gb4.wam,2
2381,.v.qy.wam,c4cbi.wam,2
2382,xdtbg.wam,no2ba.wam,2
2383,xdtbg.wam,oqlb.wam,2
2384,kwgr2.wam,qpxrq.wam,2
2385,1wur.wam,or4rg.wam,2
2386,1wur.wam,tqabq.wam,2
2387,1wur.wam,.nkre.wam,2
2388,1wur.wam,g3qbe.wam,2
2389,1wur.wam,baqrg.wam,2
2390,1wur.wam,aqzro.wam,2
2391,1wur.wam,bgor.wam,2
2392,1wur.wam,ky5b4.wam,2
2393,1wur.wam,ubwr.wam,2
2394,1wur.wam,nu1rq.wam,2
2395,1wur.wam,4mobg.wam,2
2396,1wur.wam,ru4r4.wam,2
2397,x4qaw.wam,pj12m.wam,2
2398,x4qaw.wam,gfm.i.wam,2
2399,x4qaw.wam,4t2n2.wam,2
2400,x4qaw.wam,nytre.wam,2
2401,x4qaw.wam,onequ.wam,2
2402,ry4qy.wam,1libg.wam,2
2403,ry4qy.wam,ra5ay.wam,2
2404,awjqq.wam,pexb2.wam,2
2405,awjqq.wam,i4jbe.wam,2
2406,pmmqy.wam,ghwro.wam,2
2407,pmmqy.wam,.2obs.wam,2
2408,xdtbg.wam,gpkrs.wam,2
2409,ls3bm.wam,rilbg.wam,2
2410,.v.qy.wam,piur2.wam,2
2411,ls3bm.wam,hoybg.wam,2
2412,izlbg.wam,vm3rc.wam,2
2413,izlbg.wam,1awb4.wam,2
2414,izlbg.wam,l2ybg.wam,2
2415,izlbg.wam,5xvba.wam,2
2416,izlbg.wam,ljgre.wam,2
2417,izlbg.wam,kkiqw.wam,2
2418,izlbg.wam,4y3be.wam,2
2419,izlbg.wam,nd5aw.wam,2
2420,izlbg.wam,nuibe.wam,2
2421,izlbg.wam,ae4ba.wam,2
2422,izlbg.wam,2hure.wam,2
2423,izlbg.wam,uqzqy.wam,2
2424,ls3bm.wam,a2kbe.wam,2
2425,ls3bm.wam,fiebe.wam,2
2426,ls3bm.wam,4.ebg.wam,2
2427,ls3bm.wam,wj5be.wam,2
2428,ls3bm.wam,n13rs.wam,2
2429,ls3bm.wam,m21bg.wam,2
2430,ls3bm.wam,ov4bo.wam,2
2431,ls3bm.wam,r4hbs.wam,2
2432,ls3bm.wam,wasqi.wam,2
2433,ls3bm.wam,ilcba.wam,2
2434,ls3bm.wam,jv2bo.wam,2
2435,ls3bm.wam,2ior.wam,2
2436,ls3bm.wam,zmqbe.wam,2
2437,pmmqy.wam,cazqy.wam,2
2438,pmmqy.wam,mghr4.wam,2
2439,531be.wam,g21bq.wam,2
2440,wyiqy.wam,5t1bs.wam,2
2441,xvjb.wam,2jeay.wam,2
2442,xvjb.wam,nt2be.wam,2
2443,xvjb.wam,o1ib4.wam,2
2444,xvjb.wam,mv1rq.wam,2
2445,xvjb.wam,wlmrc.wam,2
2446,xvjb.wam,5wmrq.wam,2
2447,dvhbk.wam,br3bo.wam,2
2448,dvhbk.wam,gcobs.wam,2
2449,dvhbk.wam,dd5bq.wam,2
2450,dvhbk.wam,ytrqy.wam,2
2451,dvhbk.wam,urzau.wam,2
2452,dvhbk.wam,1jjrc.wam,2
2453,dvhbk.wam,horb4.wam,2
2454,dvhbk.wam,w3tre.wam,2
2455,dvhbk.wam,dnkqw.wam,2
2456,dvhbk.wam,lsmbi.wam,2
2457,dvhbk.wam,luqb2.wam,2
2458,dvhbk.wam,fbh.2.wam,2
2459,dvhbk.wam,binba.wam,2
2460,oenbi.wam,hjlqw.wam,2
2461,oenbi.wam,dcqnc.wam,2
2462,oenbi.wam,dvhbk.wam,2
2463,misr4.wam,2z5ri.wam,2
2464,misr4.wam,oenbi.wam,2
2465,apsr2.wam,misr4.wam,2
2466,xvjb.wam,pivro.wam,2
2467,xvjb.wam,sihba.wam,2
2468,wyiqy.wam,in2aw.wam,2
2469,wyiqy.wam,r5urq.wam,2
2470,wyiqy.wam,..srs.wam,2
2471,wyiqy.wam,s1obe.wam,2
2472,wyiqy.wam,oqibg.wam,2
2473,wyiqy.wam,54ibi.wam,2
2474,wyiqy.wam,e2xbg.wam,2
2475,wyiqy.wam,fpfrg.wam,2
2476,wyiqy.wam,5smrc.wam,2
2477,wyiqy.wam,kfpr2.wam,2
2478,wyiqy.wam,yjd4e.wam,2
2479,wyiqy.wam,.1prs.wam,2
2480,wyiqy.wam,bgkba.wam,2
2481,wyiqy.wam,edobq.wam,2
2482,wyiqy.wam,aitb4.wam,2
2483,wyiqy.wam,mogrg.wam,2
2484,wyiqy.wam,4rzb4.wam,2
2485,wyiqy.wam,s2zb2.wam,2
2486,wyiqy.wam,13tb.wam,2
2487,wyiqy.wam,kd4qw.wam,2
2488,wyiqy.wam,j.2rc.wam,2
2489,wyiqy.wam,zdtqu.wam,2
2490,wyiqy.wam,puzr.wam,2
2491,wyiqy.wam,k1ob2.wam,2
2492,wyiqy.wam,ucrba.wam,2
2493,wyiqy.wam,sezre.wam,2
2494,izlbg.wam,jacb.wam,2
2495,izlbg.wam,fkpbs.wam,2
2496,izlbg.wam,2clbg.wam,2
2497,jp2b4.wam,.derq.wam,2
2498,1o5qw.wam,mgab2.wam,2
2499,1o5qw.wam,acgb2.wam,2
2500,1o5qw.wam,fklrs.wam,2
2501,i.lr2.wam,13jaw.wam,2
2502,i.lr2.wam,bt1ra.wam,2
2503,jgjbk.wam,mg3bg.wam,2
2504,jgjbk.wam,j.tbq.wam,2
2505,jgjbk.wam,.ygbe.wam,2
2506,5qxre.wam,3fsr.wam,2
2507,5qxre.wam,qzjre.wam,2
2508,5qxre.wam,fosra.wam,2
2509,5qxre.wam,ybob.wam,2
2510,lynqk.wam,i15ay.wam,2
2511,lynqk.wam,fcgr2.wam,2
2512,k1ara.wam,blvrk.wam,2
2513,k1ara.wam,dp3qy.wam,2
2514,fzfqu.wam,32zqy.wam,2
2515,fzfqu.wam,kyubo.wam,2
2516,fzfqu.wam,rofra.wam,2
2517,fzfqu.wam,crfrg.wam,2
2518,fzfqu.wam,5derq.wam,2
2519,fzfqu.wam,.tsrs.wam,2
2520,fzfqu.wam,wz4be.wam,2
2521,jp2b4.wam,3gjba.wam,2
2522,jp2b4.wam,4fkbe.wam,2
2523,1o5qw.wam,vx1bk.wam,2
2524,1o5qw.wam,w5tbg.wam,2
2525,1o5qw.wam,.oub.wam,2
2526,oh5b.wam,gjnr4.wam,2
2527,.v.qy.wam,u2baq.wam,2
2528,.v.qy.wam,ytkmg.wam,2
2529,.v.qy.wam,dsfbg.wam,2
2530,.v.qy.wam,y4xba.wam,2
2531,oh5b.wam,tkgrs.wam,2
2532,oh5b.wam,b1mbo.wam,2
2533,oh5b.wam,nt2ri.wam,2
2534,oh5b.wam,s3kr4.wam,2
2535,oh5b.wam,4k5qw.wam,2
2536,oh5b.wam,mmqbq.wam,2
2537,oh5b.wam,if.bo.wam,2
2538,oh5b.wam,qxdr2.wam,2
2539,oh5b.wam,wax4cryptoad,2
2540,oh5b.wam,m1wbs.wam,2
2541,oh5b.wam,3oqbq.wam,2
2542,oh5b.wam,pclrs.wam,2
2543,oh5b.wam,kkqbq.wam,2
2544,oh5b.wam,p11bq.wam,2
2545,oh5b.wam,kwkb4.wam,2
2546,oh5b.wam,w4oqy.wam,2
2547,oh5b.wam,sjprg.wam,2
2548,oh5b.wam,ho4aw.wam,2
2549,oh5b.wam,yphrs.wam,2
2550,oh5b.wam,wkabg.wam,2
2551,jp2b4.wam,vcibs.wam,2
2552,jp2b4.wam,rmkro.wam,2
2553,izlbg.wam,.ecqy.wam,2
2554,jp2b4.wam,t1sbg.wam,2
2555,izlbg.wam,yuubo.wam,2
2556,izlbg.wam,pulb.wam,2
2557,izlbg.wam,tvcqu.wam,2
2558,izlbg.wam,g5kba.wam,2
2559,izlbg.wam,a3nro.wam,2
2560,izlbg.wam,wsgro.wam,2
2561,izlbg.wam,w1obs.wam,2
2562,izlbg.wam,5rbr.wam,2
2563,izlbg.wam,.5ore.wam,2
2564,izlbg.wam,ceob4.wam,2
2565,izlbg.wam,x4bb4.wam,2
2566,izlbg.wam,hbebk.wam,2
2567,izlbg.wam,4zp.s.wam,2
2568,izlbg.wam,tuhr.wam,2
2569,izlbg.wam,wh.b4.wam,2
2570,izlbg.wam,kiab.wam,2
2571,izlbg.wam,fkub.wam,2
2572,izlbg.wam,kwtb.wam,2
2573,izlbg.wam,4xnbe.wam,2
2574,izlbg.wam,izrb.wam,2
2575,izlbg.wam,r3grc.wam,2
2576,izlbg.wam,21tr4.wam,2
2577,izlbg.wam,m55bq.wam,2
2578,izlbg.wam,rheb2.wam,2
2579,izlbg.wam,z1frq.wam,2
2580,izlbg.wam,h4brm.wam,2
2581,izlbg.wam,kw1rg.wam,2
2582,izlbg.wam,54lbs.wam,2
2583,a2brg.wam,tllre.wam,2
2584,jp2b4.wam,zf3r.wam,2
2585,jp2b4.wam,kpdrs.wam,2
2586,jp2b4.wam,nnvbi.wam,2
2587,jp2b4.wam,f2iba.wam,2
2588,jp2b4.wam,gv1rq.wam,2
2589,jp2b4.wam,bkjrg.wam,2
2590,jp2b4.wam,4jer.wam,2
2591,jp2b4.wam,rq1bg.wam,2
2592,jp2b4.wam,nixba.wam,2
2593,jp2b4.wam,fn4b4.wam,2
2594,a2brg.wam,.jkbe.wam,2
2595,a2brg.wam,elcbg.wam,2
2596,izlbg.wam,35zbg.wam,2
2597,a2brg.wam,4xtbi.wam,2
2598,a2brg.wam,wwtra.wam,2
2599,izlbg.wam,qfrbe.wam,2
2600,izlbg.wam,udybe.wam,2
2601,izlbg.wam,vhtro.wam,2
2602,izlbg.wam,an3r4.wam,2
2603,izlbg.wam,uv5b4.wam,2
2604,izlbg.wam,gisay.wam,2
2605,izlbg.wam,lqirm.wam,2
2606,izlbg.wam,tcfb4.wam,2
2607,izlbg.wam,nplbs.wam,2
2608,35qqy.wam,tspqm.wam,2
2609,35qqy.wam,h4ork.wam,2
2610,aydaw.wam,5lzqu.wam,2
2611,mpnay.wam,b5iqy.wam,2
2612,mpnay.wam,dimbi.wam,2
2613,mpnay.wam,u2oag.wam,2
2614,mpnay.wam,u4xbq.wam,2
2615,mpnay.wam,wykbg.wam,2
2616,mpnay.wam,bogrq.wam,2
2617,mpnay.wam,degay.wam,2
2618,mpnay.wam,oeray.wam,2
2619,mpnay.wam,oh.qq.wam,2
2620,mpnay.wam,bpoki.wam,2
2621,mpnay.wam,u14rq.wam,2
2622,mpnay.wam,2bxrq.wam,2
2623,mpnay.wam,utaay.wam,2
2624,mpnay.wam,dqlb2.wam,2
2625,uqwb4.wam,1nvbi.wam,2
2626,uqwb4.wam,ajnre.wam,2
2627,uqwb4.wam,24qra.wam,2
2628,bzzre.wam,yg2b2.wam,2
2629,kqeoa.wam,l33r2.wam,2
2630,l.5b2.wam,sdlr4.wam,2
2631,l.5b2.wam,joqaw.wam,2
2632,krgbo.wam,wfpr.wam,2
2633,vshrg.wam,kmfbk.wam,2
2634,vshrg.wam,e3lb2.wam,2
2635,vshrg.wam,ycjbg.wam,2
2636,5cibs.wam,3jjr.wam,2
2637,mpnay.wam,w.tb2.wam,2
2638,mpnay.wam,1u3re.wam,2
2639,az1ay.wam,leyrm.wam,2
2640,mpnay.wam,yttrg.wam,2
2641,az1ay.wam,esfro.wam,2
2642,az1ay.wam,js4r4.wam,2
2643,az1ay.wam,n4wrc.wam,2
2644,az1ay.wam,d2ur4.wam,2
